,sentence,classification
63,2246728737 3542456614 2245384272 1506563592 2245273601 3156812067 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2308348490 3217380708 3120642300 3217380708 36538691 2041434490 1101907775 3217380708 3182824521 3217380708 3983062349 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 422715066 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1
64,1016841875 3452535345 3217380708 2246340824 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3162837314 864674487 617798156 2976033787 1486598263 2968968094 2117068077 2968968094 2803848648 2092489639 1634606847 2245384272 2257970297 2245384272 912632640 2976033787 2559675920 2968968094 2117068077 2968968094 2142032900 2968968094 2803848648 2092489639 3486624098 999334238 2212573984 3217380708 2223687999 3218693969 994485099 3217380708 2720313463 2132511834 2297887526 3218693969 2753863138 3218693969 951226070 3217380708 2360741695 3218693969 951226070 3218693969 951226070 864942730 2228063684 864942730 2228063684 2968968094 2803848648 2968968094 2117068077 3218693969 994485099,1
65,2246728737 3818546315 848128881 3121777292 2246728737 3818546315 2245384272 3992410619 3217380708 4121755354 3218693969 951226070 3218693969 3776905034 2041434490 1100037548 3217380708 64070612 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3918336191 847961216 3028039221 2976033787 3707577421 3217380708 698759429 848127915 271903915 864942795 2378775366 864942730 2378779377 3218693969 69887201 3218693969 4196661495 2041434490 612622329 3218693969 994485099 3218693969 994485099,1
66,2246728737 3824063894 847961216 717723595 2245384272 787069595 2245384272 1510461303 2245384272 913947419 2976816164 618008133 2968968094 2119439498 2968968094 2117068077 2976033787 3311784590 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2238101436 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2238101436,1
67,2092489639 1634606847 2245384272 2089117413 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 787069595 847961216 1868602760 3217380708 3462308225 2041434490 1100037548 3218693969 3776905034 3218693969 203749390 3351556771 1792562719 3218693969 951226070 3218693969 98513984 3218693969 951226070 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648,1
68,864662311 1542631284 2245277810 1979131117 2246728737 3537123720 2246728737 3537123720 3217380708 2438709758 3189457552 3376021752 2041434490 3460898310 3217380708 4164236649 3217380708 36538691 2041434490 1100037548 3218693969 540046244 2092489639 3042542132 3217380708 30707086 2968968094 2513428378 2092489639 1849554589 2246728737 3657471097 3217380708 1871221615 3217380708 3980805843 3217380708 3796841743 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2424973678 1016841875 3452535345 864942730 10565946 2041434490 1101907775,0
69,3737048253 2246728737 3975275337 864674487 913917326 847336149 2451306927 2246699815 1757809293 2246699815 413381818 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 1073159142 2968968094 4008506203 3217380708 2739805032 3217380708 4194974166 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 4037090848 864942795 1510323402 864942730 1510328189 2245384272 2835079913 864674487 2222715027 2246699815 2664995851 2246728737 3545365497 864942730 1510328189 3217380708 3772302167 3218693969 54936104 3351556771 1792562719 3217380708 1311675632 847957139 1083852209 2041434490 1101907775,1
70,3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3796841743 3217380708 3334525955 3218693969 951226070 2976033787 1599425600 2976033787 1599425600 3189457552 2667063169 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3796841743 2092489639 1390916045 2246699815 2558454195 864942730 1510328189 847957139 2591432844,1
71,2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900,1
72,2246728737 422715066 3217380708 4036277955 3218693969 54936104 3351556771 1792562719 3217380708 1123478188 2041434490 1101907775 847336149 202055245 2246699815 2448572767 847957139 2591432844 847957139 2591432844,1
73,2246728737 3542456614 2245384272 1173125914 2245384272 603510687 848128881 3010410747 2245384272 603510687 2245384272 3624155 3217380708 4089138501 3217380708 1842114921 3217380708 2851977513 3217380708 3026394695 3218693969 951226070 3218693969 951226070 864662311 26234434 2132511834 2296493092 3217380708 3234104871 864942730 10565946 2968968094 4142616092 2245384272 603510687 2245384272 1173125914 2246728737 3542456614,1
74,1016841875 3452535345 3217380708 2246340824 3218693969 994485099 3217380708 3334525955 3217380708 368531313 3189457552 4195680018 3217380708 368531313 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3334525955 2976033787 1721149895 2968968094 2811394787 2092489639 2021812431 2968968094 2811394787 2976033787 1721149895 2246728737 3657471097 3218693969 951226070 3218693969 951226070,1
75,2246728737 3818546315 848128881 3121777292 2246728737 3818546315 2245384272 3992410619 3217380708 1739267982 3189457552 4197146180 3217380708 1739267982 2245384272 864365306 1026928756 205323193 2245384272 4120224926 2245384272 787069595 847961216 2572035617 2976033787 3707577421 3217380708 698759429 848127915 271903915 864942795 2378775366 864942730 2378779377 3218693969 69887201 3218693969 4196661495 2041434490 612622329 3218693969 951226070 3218693969 951226070,0
76,2246728737 3975275337 864674487 913917326 847336149 2451306927 2246699815 1757809293 2246699815 413381818 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 1073159142 2968968094 4008506203 3217380708 2739805032 3217380708 4194974166 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189 2245384272 2835079913 864674487 2222715027 2246699815 1349051879 847957139 2591432844 864942730 1510328189 3217380708 1686095578 3189457552 4194776273 3218693969 3143719699 3218693969 98513984 3218693969 951226070,1
77,2092489639 1634606847 2245384272 2089117413 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 787069595 847961216 1868602760 3217380708 3565163784 3189457552 4197146180 3217380708 368713488 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3182824521 2041434490 1101907775 3218693969 951226070 3218693969 98513984 3218693969 951226070 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648,1
78,864662311 265892994 2976816164 2200643434 3217380708 2238101436 3217380708 368531313 3189457552 4195680018 3217380708 369315086 3217380708 3124581743 2246728737 422715066 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3334525955 2976033787 1636327326 2968968094 2811394787 2092489639 2021812431 2968968094 2803848648 2968968094 2119439498 2246728737 3657471097 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,1
79,864942795 2378775366 848127915 271903915 3217380708 698759429 3218693969 69887201 3218693969 4196661495 2041434490 612622329 2976033787 3707577421 847961216 2572035617 2245384272 787069595 2245384272 4120224926 1026928756 205323193 2245384272 864365306 3217380708 2697110228 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 3776905034 2041434490 1100037548 864942730 2378779377,1
80,3217380708 2720313463 3217380708 3182824521 2041434490 1101907775 3217380708 2542264270 2132511834 2296565457 847961216 1790668568 2246699815 1399127774 864674487 2154935424 2246728737 3975275337 864942730 1510328189 3218693969 994485099 3217380708 1078276907 1026928756 1271691605 2245384272 4120224926 2245384272 1173125914 2246728737 3542456614 3218693969 951226070 3218693969 951226070,1
81,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 571978829 2092489639 1919134267 3217380708 550081331 2041434490 1101907775 3217380708 2697110228 3218693969 572760528 2245384272 3624155 2245384272 787341104 847957139 2592785365,0
82,2246728737 422715066 3217380708 829754261 2041434490 1100037548 3218693969 3777168895 3217380708 3454347189 2092489639 3346539298 2245384272 2258843522 2245273601 1674219510 864662311 1542633699 2245384272 2910193141 1016841875 198706261 848127915 271903915 864942795 2378775366 864942730 2378779377,1
83,2246728737 3542456614 2245384272 1173125914 2245384272 603510687 848128881 3010410747 2245384272 603510687 2245384272 3624155 3217380708 4089138501 3217380708 1842114921 3217380708 2850656190 3218693969 951226070 3218693969 98513984 3218693969 951226070 2132511834 2296493092 3217380708 3234104871 864942730 10565946 2968968094 4142616092 2245384272 603510687 2245384272 1173125914 2246728737 3542456614,1
84,1016841875 3452535345 3217380708 2246340824 3218693969 994485099 3217380708 3334525955 3217380708 368531313 3189457552 4195680018 3217380708 368531313 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3334525955 2976033787 1721149895 2968968094 460073430 2132511834 1289643292 2968968094 460073430 2976033787 1721149895 3218693969 951226070 3218693969 951226070,1
85,2246728737 3818546315 848128881 3121777292 2245384272 603510687 2245384272 1167268241 2246703798 3224978178 3217380708 871877728 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1842898132 2968968094 1276993226 2968968094 1276993226 3217380708 1842898132 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3982076256 2246728737 3818546315,1
86,2246728737 3975275337 864674487 913917326 847336149 2451306927 2246699815 1757809293 2246699815 413381818 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 1073159142 2968968094 4008506203 3217380708 2739805032 3217380708 4194974166 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189 2245384272 864365306 1026928756 1271691605 3217380708 2269473515 2041434490 1101907775 3217380708 1121298566 864942730 10565946 3217380708 328936174 864942730 10565946 2132511834 3999116598 2092489639 3120226937 2246728737 3657471097 3217380708 3772302167 3218693969 54936104 3351556771 1792562719 3217380708 1311675632 847957139 1083852209 2041434490 1101907775,1
87,2092489639 1634606847 2245384272 2089117413 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 787069595 847961216 1868602760 3217380708 3594646603 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 3776905034 2041434490 1100037548 3218693969 994485099 2968968094 2803848648 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648,1
88,864662311 265892994 2976816164 2200643434 3217380708 2238101436 3217380708 368531313 3189457552 4195680018 3217380708 369315086 3217380708 3124581743 2246728737 422715066 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3334525955 2976033787 1636327326 2968968094 460073430 2132511834 1289643292 2968968094 416356657 2968968094 2119439498 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,1
89,864942795 2378775366 848127915 271903915 3217380708 698759429 3218693969 69887201 3218693969 4196661495 2041434490 612622329 2976033787 3707577421 847961216 2572035617 2245384272 787069595 2245384272 4120224926 1026928756 205323193 2245384272 864365306 3217380708 2687950697 2041434490 1100037548 3218693969 3776905034 3218693969 98513984 3218693969 951226070 3217380708 4239037249 3612926680 3632350815 864942730 2378779377,1
90,3217380708 3980805843 3217380708 3982076256 3217380708 3334525955 2976033787 945676240 847961216 1693331843 2246699815 411967733 2246728737 3545365497 864942730 1510328189 2968968094 2117068077 2968968094 1276993226 3217380708 1842898132 3218693969 994485099 3217380708 1135286194 3217380708 1136130381 3217380708 1136130381 864674487 2076190208 2246728737 3975275337 864674487 2076190208 2246728737 3975275337 864674487 2076190208 2246728737 3975275337 3218693969 994485099 3217380708 3628883864 864942730 10565946 3217380708 1135286194 3218693969 951226070 3218693969 951226070 864674487 2076190208 2246728737 3975275337,1
91,2968968094 2142032900 2968968094 2142032900 2968968094 2803848648 2092489639 1634606847 2968968094 2803848648 2968968094 2142032900 2245384272 2089117413 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 4023654873 864662311 1535166686 3218693969 951226070 3218693969 98513984 3218693969 951226070,1
92,2246728737 422715066 3217380708 4033380444 2041434490 1100037548 3218693969 4179862704 3351556771 1792562719 3217380708 3951957695 2245384272 3624155 2245384272 2909042096 1016841875 198706261,1
