,sentence,classification,set
92,3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 3218693969 951226070 3217380708 2223687999 999334238 1294138518 2245384272 1782291908 2246728737 3542456614 864942730 2228063684 864942730 2228063684 882399112 3337745083,1.0,train
93,3218693969 951226070 3217380708 3933537673 2245277810 1312131881 882399112 485463469 882399112 485463469 882399112 485463469 3218693969 951226070 3218693969 951226070 3217380708 2994748777 3218693969 951226070 2246699815 1926549088 847336149 2451306927 864674487 921629099 2245384272 4008337421 2245384272 787341104 847957139 2592785365 2245384272 1167322652 2245384272 1510461303 2245384272 1510461303 2245384272 4008337421 864674487 2222621677 2246728737 3975275337 864942730 1510328189 2246699815 2157360080 864662311 1533864325 2246703798 737505311 2246703798 737505311 2246699815 2157360080 864942730 1510328189 864662311 1533864325,1.0,train
94,3218693969 951226070 3218693969 951226070 3217380708 2246340824 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 3995043796 2246699815 3315826729 847961216 3320199913 847961216 3329084815 2245273601 2635303940 2246728737 3537119515 2246728737 3537119515 864942730 1510328189 1016841875 3452535345,1.0,train
95,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3579962709 2245273601 1467778651 847961216 3325086180 847957139 3419487909 2246728737 3537119515,1.0,train
96,4269929640 3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 3995043796 2246699815 3315826729 864942730 1510328189 847961216 717512901 2245384272 787069595 2245384272 603510687 848128881 3010410747 2245384272 592593828 2246728737 3542456614 2245384272 592593828 2246728737 3542456614 3218693969 951226070 3218693969 951226070 3217380708 3162837314 3218693969 951226070 864674487 2076190208 2246728737 3975275337 3855292234,1.0,train
97,3218693969 994485099 3217380708 3918336191 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2905660137 864662311 26234434 847961216 1790668568 2246699815 411967733 2246728737 3545365497 864942730 1510328189,1.0,train
98,3218693969 994485099 3217380708 3933537673 2245277810 3956197757 2245277810 1444134716 2246728737 3537123720 2246728737 3537123720 864662311 1542631284 2246728737 3537123720 864662311 1542631284 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2246340824 1016841875 3452535345,1.0,train
99,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 4121755354 2245384272 3992410619 848128881 3012865236 2245384272 592504101 2245900962 3633369638 2245897107 3492293582 2246728737 3818546315,1.0,train
100,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 4121755354 2245384272 616374597 2246699815 3315826729 847961216 828869727 2246699815 2431311350 847957139 2591432844 864942730 1510328189 864942730 1510328189,1.0,train
101,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3579962709 2245273601 762870563 2246699815 4222851645 847961216 828869727 2246699815 2431311350 847957139 2591432844 864942730 1510328189 864942730 1510328189 2245384272 1506563592 2246728737 3542456614,1.0,train
102,3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 4003049590 2245273601 4223817698 847961216 3325086180 847957139 3419487909 2246728737 3537119515 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984,1.0,train
103,3218693969 951226070 3218693969 951226070 3217380708 4121755354 3218693969 951226070 3218693969 951226070 3217380708 2994748777 2246699815 1054767590 847961216 1362518133 2245273601 2635303940 2246728737 3537119515 2246728737 3537119515 864942730 1510328189 2245384272 3908647167 847961216 3323076048 847961216 3320089071 2246728737 3824063894,1.0,train
104,3218693969 951226070 3218693969 951226070 3217380708 3918336191 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2077658817 2246699815 4194366826 2245384272 592655526 848128881 3010410747 2245384272 592593828 2246728737 3542456614 2245384272 592593828 2246728737 3542456614 864942730 1510328189 847961216 1790668568 2246699815 411967733 2246728737 3545365497 864942730 1510328189,1.0,train
105,3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3491109101 3217380708 3025629386 3217380708 3491109101 2245273601 548743766 2246728737 3537119515 2246728737 3537119515 864662311 26234434 2245273601 548743766 2246728737 3537119515 2246728737 3537119515,1.0,train
106,2245273601 2349616923 3217380708 3579962709 3218693969 994485099 3217380708 3162837314 3218693969 951226070 3218693969 98513984 3218693969 951226070 864674487 2077658817 2246699815 3726304495 848128881 3136829774 2245384272 592593828 2246728737 3542456614 2246728737 3818546315 864942730 1510328189 848128881 4178682433 2246728737 3818546315 2246728737 3818546315 2246728737 3537119515,1.0,train
107,2246699815 1070821685 3217380708 2309124039 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3026394695 864662311 26234434 864942730 1510328189 847957139 2591432844,1.0,train
108,2245273601 486030630 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 848128881 3285213767 2245384272 592504101 2245900962 3633369638 2245897107 3492293582 2246728737 3818546315 2246728737 3537119515,1.0,train
109,2245273601 4223976160 2246699815 4036774035 864942730 1510328189 864674487 2077658817 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 3918336191 3218693969 951226070 3218693969 951226070 847961216 1790668568 2246699815 411967733 864942730 1510328189 2246728737 3545365497 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245384272 1583799011 2245384272 4120224926 1026928756 229197718 2246728737 2592252298,1.0,train
110,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3124581743 3217380708 1135286194 864674487 2115476908 2245384272 4003049590 2245273601 3927890045 2245384272 4003049590 864674487 2814583100 2245273601 930186977 2245277810 2057423023 1016841875 170894115 1016841875 170894115 1016841875 170894115 864662311 1542633699 864674487 2815521255 2245273601 930186977 2245277810 2057423023 1016841875 170894115 1016841875 170894115 1016841875 170894115 864662311 1542633699 2246728737 422715066,1.0,train
111,3218693969 994485099 3217380708 1135286194 3217380708 1136130381 3217380708 1135286194 3218693969 994485099 3217380708 2994748777 2246699815 1054767590 847961216 717512901 2245384272 773709216 2246699815 2355616982 848128881 3012778962 2245384272 592593828 2246728737 3542456614 2245384272 592593828 2246728737 3542456614 864942730 1510328189 864942730 1510328189 864674487 2076190208 2246728737 3975275337 864674487 2076190208 2246728737 3975275337 864674487 2076190208 2246728737 3975275337,1.0,train
112,3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 3218693969 951226070 3217380708 4121755354 2245384272 3908647167 847961216 1369588494 2245273601 4073938295 2245273601 3004333805 2246728737 3537119515 2246728737 3537119515 2245384272 1583799011 2245384272 1510461303 2245384272 1510461303 2245384272 1510461303 2245384272 1167322652 2246699815 4278941385 864662311 1533864325 864942730 1510328189 882399112 3337745083,1.0,train
113,3218693969 951226070 3217380708 4121755354 2245384272 74537039 2245273601 4183500370 2245384272 1506997381 2246703798 535847852 2246997334 3696402029 847957139 2599973650 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984,1.0,train
114,2245273601 1740924291 864662311 1542633699 2245273601 1740924291 864662311 1542633699 2246699815 3855312692 864942730 1510328189 864662311 1533864325 2246699815 3855312692 864942730 1510328189 864662311 1533864325 2245273601 4274827831 847957139 2599973650 2245384272 74537039 3217380708 4089138501 3218693969 951226070 3218693969 951226070 3217380708 1449131080 848128881 1914416804 2246728737 3818546315 2246728737 3818546315 3218693969 994485099 3217380708 3124581743 2246728737 422715066 2246728737 3537119515,1.0,train
115,3218693969 951226070 3218693969 951226070 3217380708 2646219661 3218693969 951226070 3218693969 951226070 3217380708 3918336191 847961216 1868602760 2245384272 787069595 2245384272 1167322652 2246699815 2355616982 848128881 994637429 2246728737 3818546315 2246728737 3818546315 864942730 1510328189 3612926680 3632350815,1.0,train
116,3218693969 994485099 3217380708 4239037249 3612926680 3632350815 3217380708 4158944142 3218693969 994485099 3217380708 1135286194 3217380708 2309124039 2246699815 1054767590 847961216 717512901 2245384272 787069595 2245384272 603510687 848128881 3010410747 2245384272 592593828 2246728737 3542456614 2245384272 592593828 2246728737 3542456614 864942730 1510328189 864674487 2076190208 2246728737 3975275337 847957139 1083852209,1.0,train
117,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3579962709 2245273601 1467778651 847961216 3329084815 847961216 3320199913 2246699815 1399127774 864674487 2222715027 2245384272 3994088662 2246728737 3542456614 864942730 1510328189 2246728737 3537119515,1.0,train
118,4269929640 3218693969 994485099 3217380708 4121755354 2245384272 73745272 2245277810 2191905045 848128881 4194743137 2246728737 3818546315 2246728737 3818546315 2245384272 4022712435 864662311 1535166686 2246728737 3537123720 3218693969 951226070 3218693969 951226070 3217380708 2424973678 3217380708 2424973678 1016841875 3452535345 1016841875 3452535345 3855292234,1.0,train
119,3218693969 951226070 3218693969 951226070 3217380708 2246340824 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 4003049590 2245273601 1674219510 2245384272 4003049590 864674487 2222715027 2246699815 1349051879 847957139 2591432844 864942730 1510328189 864662311 1542633699 1016841875 3452535345,1.0,train
120,3218693969 994485099 3217380708 3011598321 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2646219661 3612926680 3632350815 2246703798 980020035 2246703798 737505311 2246699815 413654173 847961216 717512901 2245384272 773607102 2246728737 3542456614 864942730 1510328189,1.0,train
121,3218693969 994485099 3217380708 1135286194 3217380708 1136130381 3217380708 1135286194 3218693969 994485099 3217380708 3011598321 2246703798 980020035 2246703798 737505311 2246699815 430688429 847957139 2591432844 864942730 1510328189 864674487 2076190208 2246728737 3975275337 864674487 2076190208 2246728737 3975275337 864674487 2076190208 2246728737 3975275337,1.0,train
122,3218693969 951226070 3218693969 951226070 3217380708 2246340824 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 3995043796 2246699815 3315826729 847961216 717512901 2245384272 787069595 2245384272 603510687 848128881 3010410747 2245384272 592593828 2246728737 3542456614 2245384272 592593828 2246728737 3542456614 864942730 1510328189 1016841875 3452535345,1.0,train
123,3218693969 951226070 3217380708 2994748777 2246699815 1926549088 847336149 2451306927 864674487 921629099 2245384272 4008337421 2245384272 787341104 847957139 2592785365 2245384272 1167322652 2245384272 1510461303 2245384272 1510461303 2245384272 4008337421 864674487 2222621677 2246728737 3975275337 3218693969 951226070 3218693969 951226070 3217380708 2246340824 3218693969 951226070 1016841875 3452535345,1.0,train
124,3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 4121755354 2245384272 3624155 2245384272 787069595 847961216 717512901 2246699815 3315826729 2245384272 1167322652 2245384272 2909042096 1016841875 198706261 864942730 1510328189,1.0,train
125,847957139 2591432844 2246699815 2438720939 849275503 2669055056 847961216 717512901 2245384272 787069595 2245384272 1510461303 2245384272 4008337421 864674487 2115476908 3217380708 3162837314 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,train
126,2245273601 4274980665 2245384272 74537039 3217380708 4121755354 3218693969 994485099 3217380708 3026394695 3217380708 3026394695 3218693969 951226070 3218693969 951226070 864662311 26234434 864662311 26234434 2246699815 3855312692 864662311 1533864325 864942730 1510328189 847957139 2599973650,1.0,train
127,3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 2994748777 3218693969 951226070 2246699815 3319544194 864942730 1510328189 2245273601 900670219 2246728737 3537119515 848128881 4178682433 2246728737 3818546315 2246728737 3818546315,1.0,train
128,3218693969 951226070 3217380708 4121755354 2245384272 3624155 2245384272 1167322652 2246699815 706223156 2245384272 772927515 847957139 2592785365 2246703798 1630080057 882399112 475375217 3218693969 951226070 3218693969 951226070 3217380708 1637836422 3218693969 951226070 882399112 3337745083,1.0,train
129,847961216 1790668568 2246699815 411967733 864942730 1510328189 2246728737 3545365497 3217380708 3918336191 3218693969 951226070 3218693969 951226070 3217380708 2905660137 864662311 26234434 3218693969 951226070 3218693969 951226070,1.0,train
130,3218693969 951226070 3217380708 3918336191 847961216 1790668568 2246699815 3315826729 2245384272 2064788354 2246728737 3542456614 864942730 1510328189 3218693969 951226070 3218693969 951226070 3217380708 2905660137 3218693969 951226070 864662311 26234434,1.0,train
131,3218693969 951226070 3217380708 3933537673 2245277810 3956197757 2245277810 1444134716 2246728737 3537123720 2246728737 3537123720 864662311 1542631284 2246728737 3537123720 864662311 1542631284 3218693969 951226070 3218693969 951226070 3217380708 2246340824 3218693969 951226070 1016841875 3452535345,1.0,train
