,sentence,classification
35,864674487 2076190208 2246728737 3975275337 3217380708 1136130381 3217380708 3124581743 3218693969 994485099 3217380708 2154975788 3218693969 994485099 3217380708 3124581743 2246728737 422715066 2976816164 440456488 2130998634 1710622492 3217380708 926483414 847957139 1083852209 3217380708 2082340947 2041434490 631553871 2246728737 422715066 3217380708 2154975788 3218693969 994485099 3217380708 2353112200 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895 2246728737 422715066,1
36,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 411967733 864942730 1510328189 2246728737 3545365497 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 1276993226 3217380708 3034212252 2041434490 458993620 2132511834 692277943 3218693969 2752034647 3217380708 1842898132 2968968094 1910766508 3217380708 2154975788 3218693969 994485099 3217380708 3933537673 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245277810 994237755 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,1
37,882399112 3337745083 3217380708 1857396528 3218693969 951226070 3218693969 951226070 3217380708 3918336191 847961216 1790668568 2246699815 1054767590 864942730 1510328189 3217380708 3772302167 2041434490 1100037548 3218693969 3777168895 3217380708 1999904870 3218693969 951226070 3218693969 951226070 2245900962 551287920 847433064 2551483158 3218693969 994485099 3217380708 2238101436 2976816164 2436343001 2041434490 631553871 3217380708 542690499 3189457552 2697642734 2976033787 2245773786 2968968094 516041383 2245277810 1342596238 882399112 485463469 882399112 485463469 882399112 485463469 847957139 1083852209 2246728737 1861965050,1
38,864942730 10565946 3217380708 2510215966 2092489639 662511025 2968968094 2803848648 2968968094 2142032900 2968968094 1276993226 3217380708 2473389857 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 3918336191 847961216 1868602760 2245384272 773607102 2246728737 3542456614 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 4159771440 2245273601 1409451322 2246699815 4222851645 864942730 1510328189 847961216 1693331843 2976033787 623728226 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 2246728737 3537119515 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,1
39,882399112 3337745083 3217380708 1857396528 3218693969 951226070 3218693969 951226070 3217380708 3918336191 847961216 1790668568 2246699815 1054767590 864942730 1510328189 3217380708 3772302167 2041434490 1100037548 3218693969 3777168895 3217380708 1999904870 3218693969 951226070 3218693969 951226070 2245900962 551287920 847433064 2551483158 3218693969 994485099 3217380708 2238101436 2976816164 1890810400 2041434490 631553871 3217380708 542690499 3189457552 2697642734 2976033787 1705122788 2245277810 1342596238 882399112 485463469 882399112 485463469 882399112 485463469 2976033787 1530658475 882399112 4041152544 847957139 1083852209 2246728737 1861965050,1
40,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2994748777 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 3207567135 3218693969 994485099 2246728737 422715066 2246699815 1738265797 864942730 1510328189 848128881 3012778962 2245384272 603510687 2245384272 1173125914 2246728737 3542456614 2245384272 603510687 2245384272 1173125914 2246728737 3542456614 2245273601 3411158823 864662311 1542633699 2976033787 179419379 2114006677 2238033879 2968968094 1489640315 2968968094 2117068077 2976033787 1730555933 2968968094 517457164 2245384272 3600182528 2246703798 530246988 2246703798 737243568 2246703798 737243568 2246703798 736731344 2246728737 3545353036,1
41,882399112 3337745083 3217380708 1857396528 3218693969 951226070 3218693969 951226070 3217380708 2154975788 3218693969 994485099 3217380708 1913726790 2245900962 1899422126 2245900962 3633569943 2245384272 1173346717 2245384272 1510461303 2245384272 2687568853 882399112 484537559 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 431202968 2245273601 2845936339 882399112 485458970 882399112 485458970 3218693969 951226070 3218693969 951226070,1
42,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 3035449400 2246728737 3818546315 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 1188634672 2976033787 4151858217 2968968094 2117068077 2968968094 2117068077 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 1467778651 2246728737 3537119515 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,1
43,999334238 564293713 864942730 2228063684 864942730 2228063684 848128881 459725929 3217380708 1449131080 3218693969 994485099 3217380708 2994748777 3218693969 951226070 3218693969 98513984 3218693969 951226070 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 4159771440 2245273601 1409451322 2246699815 4222851645 864942730 1510328189 847961216 1693331843 2976033787 623728226 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 2246728737 3537119515 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1449131080 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3835273908,1
44,3189457552 2950679810 3217380708 111711661 2041434490 1100037548 3218693969 3777168895 3217380708 4121755354 3218693969 994485099 3217380708 3334525955 2976033787 3836271195 847690172 1188634672 2245384272 562443903 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 847961216 1362518133 2246699815 4222851645 864942730 1510328189 2245273601 1626281205 864674487 2807475527 2246728737 3975275337 2246728737 3537119515 2245384272 74537039 3217380708 4121755354 3218693969 994485099 3217380708 368531313 3189457552 1078211001 2968968094 2213350725 3189457552 1078211001 3217380708 368531313 3218693969 951226070 3218693969 951226070 2968968094 516041383 2976816164 4214532707 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498 2245384272 73745272 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,1
45,3189457552 1078211001 2968968094 1257718710 2968968094 2142032900 2968968094 2142032900 2968968094 416356657 2132511834 831463242 3217380708 3041847890 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 2353112200 3218693969 994485099 3217380708 606428793 864942730 10565946 2132511834 3510196525 2976033787 298374928 2968968094 1824088295 3217380708 1761226683 3218693969 994485099 3217380708 1137369414 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245273601 3081284555 864662311 1542633699 2245384272 562443903 847690172 1189417193 2976816164 739497037 2968968094 2119439498 2968968094 2119439498 3217380708 2154975788 3218693969 994485099 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245273601 548743766 2246728737 3537119515 2246728737 3537119515 2245384272 2835079913 864674487 2222621677 2246728737 3975275337,1
46,3189457552 2950679810 3217380708 368531313 3217380708 3334525955 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 951226070 2245384272 618671879 2246728737 3542456614 2976033787 3836271195 847690172 1188634672 2245384272 562443903 2245273601 3081284555 864662311 1542633699 2976033787 298374928 2132511834 3510196525 3217380708 3234104871 864942730 10565946 2968968094 1276993226 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 1276993226 3217380708 1761226683 3218693969 994485099 3217380708 1761226683 2968968094 1824088295 3218693969 951226070 3218693969 98513984 3218693969 951226070 2968968094 516041383 2976816164 4214532707 2968968094 2119439498 2968968094 2142032900 2968968094 2119439498,1
47,882399112 3337745083 3217380708 1637836422 3218693969 994485099 3217380708 4121755354 3218693969 994485099 3217380708 1637836422 882399112 3337745083 3218693969 994485099 2245384272 74537039 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2309124039 3217380708 3983062349 3218693969 994485099 3217380708 1999904870 3218693969 951226070 3218693969 951226070 3217380708 3820826669 2092489639 1389140885 3218693969 572760528 2246699815 1805166875 864942730 1510328189 848128881 3136829774 2245384272 603510687 2245384272 1510461303 2245384272 1173125914 2246728737 3542456614 2246728737 3818546315 2245900962 551287920 847433064 2551483158 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 98513984 3218693969 951226070,1
48,882399112 3337745083 3217380708 1857396528 3218693969 951226070 3218693969 951226070 3217380708 3918336191 847961216 1790668568 2246699815 1054767590 864942730 1510328189 3217380708 3772302167 2041434490 1100037548 3218693969 3777168895 3217380708 1999904870 3218693969 951226070 3218693969 951226070 2245900962 551287920 847433064 2551483158 3218693969 994485099 3217380708 2238101436 2976816164 3950208091 2041434490 631553871 3217380708 542690499 3189457552 2697642734 2976033787 2245773786 2968968094 516041383 2245277810 1342596238 882399112 485463469 882399112 485463469 882399112 485463469 847957139 1083852209 2245384272 2095775721 882399112 484537559,1
49,2865977551 3974000759 864942730 1971534293 864942730 1971534293 2092489639 2662228479 3217380708 3796841743 3217380708 1842114921 2968968094 1276993226 2968968094 2142032900 2968968094 2310811238 3217380708 4041573576 847961216 1868602760 2245384272 773607102 2246728737 3542456614 3218693969 994485099 3217380708 2994748777 3218693969 994485099 2246699815 1054767590 864942730 1510328189 847961216 1362518133 2245273601 4073938295 2245273601 1735424888 864662311 1542633699 2245384272 562443903 847690172 314526925 2245384272 3957580956 3217380708 4121755354 3218693969 994485099 3217380708 3162837314 864674487 2076190208 2246728737 3975275337 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 74537039 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070 2246728737 3657471097,1
50,882399112 3337745083 3217380708 1857396528 3218693969 951226070 3218693969 951226070 3217380708 2154975788 3218693969 994485099 3217380708 3982076256 3217380708 2353112200 3218693969 3777168895 2041434490 3118255683 3218693969 725322217 2041434490 3118255683 3218693969 3777168895 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 434045476 2245277810 1378530689 882399112 485463469 882399112 485463469 882399112 485463469 3218693969 951226070 3218693969 951226070,1
51,882399112 3337745083 3217380708 1857396528 3218693969 951226070 3218693969 951226070 3217380708 1637836422 882399112 3337745083 3218693969 994485099 3217380708 3982076256 3217380708 2353112200 3218693969 994485099 3217380708 2154975788 3218693969 951226070 3218693969 98513984 3218693969 951226070 2976816164 1243995854 2041434490 631553871 3217380708 1059124080 847957139 1083852209 2092489639 2975116251 2246728737 3657471097 3217380708 3974650111 864942730 10565946 3217380708 2154975788 3218693969 951226070 3218693969 3776905034 2041434490 3118255683 3218693969 3776905034 3218693969 951226070,1
52,864674487 2076190208 2246728737 3975275337 3217380708 3162837314 3218693969 994485099 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 2245384272 3957580956 847690172 314526925 2245384272 562443903 2245273601 1735424888 864662311 1542633699 2245273601 4073938295 847961216 1362518133 2246699815 1054767590 864942730 1510328189 3217380708 2994748777 3218693969 994485099 3217380708 3796841743 2092489639 662511025 2968968094 2803848648 2968968094 2142032900 2968968094 1276993226 3217380708 2510215966 864942730 10565946 3217380708 3983062349 3217380708 3820826669 2092489639 3345225135 3218693969 571978829 3218693969 951226070 2245384272 2251845666 2246728737 3542456614 3218693969 994485099 2245384272 74537039 3217380708 2741109499 2968968094 1276993226 2968968094 1275679867 3218693969 2070178920 3218693969 98466654 3218693969 69887201,1
